detect_id,detect_ts,detect_lat,detect_lon,gnn_decision,gnn_vessel_id,gnn_confidence,gnn_empirical_precision,gnn_candidate_count,ais_verdict,ais_before_km,ais_after_km,length_m_inferred,speed_kn_inferred,matching_score,matching_score_secondary,score_no_length,is_band1,is_band3,in_routed,excluded_vessel_filter,excluded_fixed_infra_v2,excluded_fixed_structure,excluded_on_land,excluded_graph_transitive,excluded_manual_noise,excluded_not_in_pipe,imo,source,vessel_id_topcand,top_candidate_prob,max_cos,date,name,during_freeze,km_from_broadcast,sources,excluded,excl_flags
S2A_MSIL1C_20250619T084731_N0511_R107_T35SPS_20250619T105223;28.37645200;33.1049540,2025-06-19 09:01:23.154000+00:00,33.104954,28.376452,assigned,IMO-9274800,0.7767029923947106,0.99648,3,plausible,67.58322493482947,620.1820972960763,202.8,12.21,3.2984642456139234e-05,2.6844694146920346e-05,1.3097822806771355,False,False,False,False,False,False,False,False,False,False,9274800,reid,,,,2025-06-19,LABRADOR,False,942,raw+reid,False,
S2B_MSIL1C_20250704T093039_N0511_R136_T35VNG_20250704T112615;28.42612800;59.7067440,2025-07-04 09:33:51.477000+00:00,59.706744,28.426128,assigned,IMO-9274800,0.7770924283065028,0.99648,3,impossible_speed,9803.08326844741,9803.246150583196,236.70000000000002,0.41,0.0004545669110502861,0.005083111749729888,0.0043590731950139475,False,False,False,False,False,False,False,False,False,False,9274800,reid,,,,2025-07-04,LABRADOR,False,2019,raw+reid,False,
S2A_MSIL1C_20250704T094051_N0511_R036_T35VNG_20250704T100305;28.42647600;59.7065600,2025-07-04 09:44:03.401000+00:00,59.70656,28.426476,assigned,IMO-9274800,0.7769224423006662,0.99648,3,impossible_speed,9803.067122779907,9803.230004072246,236.6,0.21,0.00013182373952997015,0.005314777238570434,0.0026058799256818495,False,False,False,False,False,False,False,False,False,False,9274800,reid,,,,2025-07-04,LABRADOR,False,2019,raw+reid,False,
S2C_MSIL1C_20250712T094101_N0511_R036_T35VNG_20250712T114617;28.66088000;59.9136090,2025-07-12 09:44:08.616000+00:00,59.913609,28.66088,assigned,IMO-9274800,0.8537295634137223,0.996629,3,impossible_speed,9787.101042502984,9786.78514917309,253.1,0.33,4.9170812547434595e-05,4.676546936937347e-06,4.274428037334647,False,False,False,False,False,False,False,False,False,False,9274800,reid,,,,2025-07-12,LABRADOR,False,2041,raw+reid,False,
S2A_MSIL1C_20250714T094121_N0511_R036_T35VLG_20250714T100220;24.32433800;59.7688850,2025-07-14 09:44:14.861000+00:00,59.768885,24.324338,assigned,IMO-9274800,0.7572055894486027,0.991075,8,plausible,67.9134482357319,535.8817024771638,219.20000000000002,1.45,0.00016125254200410435,1.4077358294483591e-05,10.584804436637047,False,False,False,False,False,False,False,False,False,False,9274800,reid,,,,2025-07-14,LABRADOR,False,2052,raw+reid,False,
S2A_MSIL1C_20250716T101701_N0511_R065_T32UPF_20250716T104112;11.59632500;54.4874030,2025-07-16 10:26:05.180000+00:00,54.487403,11.596325,assigned,IMO-9274800,0.8320459405752132,0.996629,2,plausible,61.34758056043569,331.36782023271144,230.9,9.75,0.00028538204190210097,1.2899088633858316e-05,23.536093617144356,False,False,False,False,False,False,False,False,False,False,9274800,reid,,,,2025-07-16,LABRADOR,False,1929,raw+reid,False,
S2C_MSIL1C_20250717T103051_N0511_R108_T32VNK_20250717T140955;10.68703600;57.8408940,2025-07-17 10:35:12.290000+00:00,57.840894,10.687036,assigned,IMO-9274800,0.8245995107404838,0.996629,3,plausible,79.23484799696395,542.6770123546572,228.4,10.86,0.0003273056562841211,1.479400961122971e-05,23.39447726818675,False,False,False,False,False,False,False,False,False,False,9274800,reid,,,,2025-07-17,LABRADOR,False,2228,raw+reid,False,
S2A_MSIL1C_20250718T105711_N0511_R094_T31UFA_20250718T133309;4.887793000;54.5750640,2025-07-18 11:06:10.143000+00:00,54.575064,4.887793,assigned,IMO-9274800,0.8087950208273789,0.99648,3,plausible,33.15002394116339,501.9168992649459,233.1,0.83,0.0002728978899488177,1.2334812824873814e-05,22.506497756295033,False,False,False,False,False,False,False,False,False,False,9274800,reid,,,,2025-07-18,LABRADOR,False,2289,raw+reid,False,
S2A_MSIL1C_20250726T102041_N0511_R065_T32SLG_20250726T143054;6.757026000;37.7317850,2025-07-26 10:30:49.939000+00:00,37.731785,6.757026,assigned,IMO-9274800,0.8233205892730133,0.996629,2,plausible,15.865991445159727,569.5038488409763,238.79999999999998,8.34,0.00024174460318546827,9.07920416740395e-06,26.812119011861874,False,False,False,False,False,False,False,False,False,False,9274800,reid,,,,2025-07-26,LABRADOR,False,1954,raw+reid,False,
S2A_MSIL1C_20250727T095101_N0511_R079_T33STB_20250727T103911;12.35847500;36.9677420,2025-07-27 10:00:45.495000+00:00,36.967742,12.358475,assigned,IMO-9274800,0.8233120441060606,0.996629,2,plausible,67.84194873790997,523.6821017582021,222.3,12.49,1.151974030780456e-05,1.3488985840435113e-05,0.7719226783668295,False,False,False,False,False,False,False,False,False,False,9274800,reid,,,,2025-07-27,LABRADOR,False,1526,raw+reid,False,
S2C_MSIL1C_20250807T081621_N0511_R121_T36RXQ_20250807T085638;34.69758800;26.7141940,2025-08-07 08:33:02.923000+00:00,26.714194,34.697588,assigned,IMO-9274800,0.814649514024385,0.99648,2,plausible,115.08504162525655,554.2353928358225,194.4,10.77,8.20998068145717e-05,4.664742265866928e-05,1.821153202311064,False,False,False,False,False,False,False,False,False,False,9274800,reid,,,,2025-08-07,LABRADOR,False,1728,raw+reid,False,
S2A_MSIL1C_20250811T072321_N0511_R006_T38PNU_20250811T092217;45.55168200;12.0067940,2025-08-11 07:36:39.397000+00:00,12.006794,45.551682,assigned,IMO-9274800,0.821107576383838,0.996629,2,plausible,123.8368317829141,596.2116822105868,213.1,10.85,2.959960673014501e-05,2.408976815790753e-05,1.236424393248738,False,False,False,False,False,False,False,False,False,False,9274800,reid,,,,2025-08-11,LABRADOR,False,3654,raw+reid,False,
S2B_MSIL1C_20250817T054639_N0511_R048_T42QWL_20250817T074153;69.89819300;22.6522650,2025-08-17 06:02:51.175000+00:00,22.652265,69.898193,assigned,IMO-9274800,0.8121715322241165,0.99648,3,plausible,4.317023695760571,13.080871511837817,261.90000000000003,0.67,1.840735741109793e-05,7.998186255626011e-07,3.7003585813832105,False,False,False,False,False,False,False,False,False,False,9274800,reid,,,,2025-08-17,LABRADOR,False,4325,raw+reid,False,
S2B_MSIL1C_20250822T063629_N0511_R120_T40QEF_20250822T083300;57.84501400;18.1049790,2025-08-22 06:54:22.509000+00:00,18.104979,57.845014,assigned,IMO-9274800,0.774246481499663,0.99648,6,plausible,96.22441559231684,600.2966794594257,204.8,10.95,3.111317539293315e-05,2.532159257064566e-05,1.2354684723186649,False,False,False,False,False,False,False,False,False,False,9274800,reid,,,,2025-08-22,LABRADOR,False,3773,raw+reid,False,
S2C_MSIL1C_20250828T074631_N0511_R135_T37QDD_20250828T094909;39.03632000;21.3834360,2025-08-28 08:04:29.848000+00:00,21.383436,39.03632,assigned,IMO-9274800,0.8008669623369578,0.99648,2,plausible,15.398366929638973,60.38578244895798,199.4,8.07,0.0003291438072020633,2.8734277592200304e-05,8.822197807745324,False,False,False,False,False,False,False,False,False,False,9274800,reid,,,,2025-08-28,LABRADOR,False,2429,raw+reid,False,
S2B_MSIL1C_20250911T031519_N0511_R118_T48NVH_20250911T065012;104.7522140;2.04923400,2025-09-11 03:37:27.818000+00:00,2.049234,104.752214,assigned,IMO-9274800,0.11333420848720266,0.593172,32,impossible_speed,8174.533485987579,8224.911807740824,291.4,2.09,4.3136759758373155e-09,0.0013618534223639486,4.136603184512904e-08,False,False,False,False,True,False,False,False,False,False,9274800,reid,,,,2025-09-11,LABRADOR,False,8666,raw+reid,True,fixed_infra_v2
S2B_MSIL1C_20260216T055819_N0512_R091_T42QWL_20260216T075002;69.20809800;22.6232090,2026-02-16 06:12:39.552000+00:00,22.623209,69.208098,assigned,IMO-9274800,0.9106969237327576,,2,,,,286.2,12.12,0.005387850540438589,0.008583066056468467,23.80158084397574,True,False,,,,,,,,,9274800,raw,IMO-9274800,0.9106969237327576,,2026-02-16,LABRADOR,False,4272,raw,False,
S2C_MSIL1C_20260226T082921_N0512_R021_T36RVT_20260226T120912;32.63636900;29.7329050,2026-02-26 08:42:04.858000+00:00,29.732905,32.636369,assigned,IMO-9274800,0.9016417264938354,,2,,,,267.8,0.11,0.006341672988727242,0.008224210817249207,9.953121562766333,True,False,,,,,,,,,9274800,raw,IMO-9274800,0.9016417264938354,,2026-02-26,LABRADOR,False,1353,raw,False,
S2A_MSIL1C_20260515T103041_N0512_R108_T31SDB_20260515T172520;2.601384000;37.4121980,2026-05-15 10:40:57.343000+00:00,37.412198,2.601384,assigned,IMO-9274800,0.8252940866584915,0.996629,1,plausible,81.96194084283643,590.4823783498836,204.20000000000002,9.1,1.8278077377395154e-05,,0.0001752777758682484,False,False,False,False,False,False,False,False,False,False,9274800,reid,,,,2026-05-15,LABRADOR,False,2311,raw+reid,False,
S2B_MSIL1C_20260519T114349_N0512_R123_T28TGR_20260519T151333;-11.0816290;45.0599670,2026-05-19 11:48:48.270000+00:00,45.059967,-11.081629,assigned,IMO-9274800,0.5824571129319942,0.948882,1,plausible,168.26610970431838,600.0841071406811,210.79999999999998,13.82,1.4247748952181886e-05,,0.1742460149868061,False,False,False,False,False,False,False,False,False,False,9274800,reid,,,,2026-05-19,LABRADOR,False,3241,raw+reid,False,
S2B_MSIL1C_20260602T094029_N0512_R036_T35VNG_20260602T113514;28.49171600;60.0058890,2026-06-02 09:40:29+00:00,60.005889,28.491716,assigned,IMO-9274800,0.9144309163093567,,3,,,,278.09999999999997,0.14,0.002999498024407821,0.0031221085639716365,4.776919210716912,True,False,,,,,,,,,9274800,raw,IMO-9274800,0.9144309163093567,,2026-06-02,LABRADOR,False,2052,raw,False,
S2C_MSIL1C_20260607T094031_N0512_R036_T35VNG_20260607T115314;28.63503500;59.9808420,2026-06-07 09:40:31+00:00,59.980842,28.635035,assigned,IMO-9274800,0.9133642911911011,,2,,,,210.79999999999998,0.16,0.022719400658960887,0.02035879724418778,4.354304314596016,True,False,,,,,,,,,9274800,raw,IMO-9274800,0.9133642911911011,,2026-06-07,LABRADOR,False,2049,raw,False,
S2B_MSIL1C_20260623T104619_N0512_R051_T30SWF_20260623T142422;-2.77454300;36.1746630,2026-06-23 11:01:03.350000+00:00,36.174663,-2.774543,assigned,IMO-9274800,0.9177204370498657,,2,,,,214.5,12.18,0.017217740258758753,0.06024412463726954,1.329654643451553,True,False,,,,,,,,,9274800,raw,IMO-9274800,0.9177204370498657,,2026-06-23,LABRADOR,False,2807,raw,False,
S2A_MSIL1C_20260623T105711_N0512_R094_T30SWF_20260623T161430;-2.73249900;36.1777320,2026-06-23 11:11:17.382000+00:00,36.177732,-2.732499,assigned,IMO-9274800,0.910616934299469,,2,,,,219.1,10.8,0.010859442909318234,0.041774256866669475,1.3275495597101081,True,False,,,,,,,,,9274800,raw,IMO-9274800,0.910616934299469,,2026-06-23,LABRADOR,False,2803,raw,False,
S2B_MSIL1C_20260701T082559_N0512_R021_T36RVT_20260701T120453;32.59805800;29.6938970,2026-07-01 08:42:00.668000+00:00,29.693897,32.598058,assigned,IMO-9274800,0.9094132781028748,,2,,,,263.29999999999995,2.64,0.00548170274348053,0.004491267164347902,4.574858586096769,True,False,,,,,,,,,9274800,raw,IMO-9274800,0.9094132781028748,,2026-07-01,LABRADOR,False,1356,raw,False,
S2C_MSIL1C_20260703T081601_N0512_R121_T36RWR_20260703T115820;33.85566500;27.6996530,2026-07-03 08:32:32.018000+00:00,27.699653,33.855665,assigned,IMO-9274800,0.907373309135437,,2,,,,186.20000000000002,10.62,0.006913965403907141,0.0003125068836217183,23.9377781082226,True,False,,,,,,,,,9274800,raw,IMO-9274800,0.907373309135437,,2026-07-03,LABRADOR,False,1600,raw,False,
S2B_MSIL1C_20260706T073609_N0512_R092_T37PHS_20260706T094819;42.05831700;14.6453460,2026-07-06 07:55:42.231000+00:00,14.645346,42.058317,assigned,IMO-9274800,0.905256450176239,,1,,,,247.0,6.83,0.06527414972692798,0.015851600887450145,3.985059692548715,True,False,,,,,,,,,9274800,raw,IMO-9274800,0.905256450176239,,2026-07-06,LABRADOR,False,3242,raw,False,
S2A_MSIL1C_20260707T072321_N0512_R006_T38PNU_20260707T110305;45.66089900;12.0426380,2026-07-07 07:36:41.053000+00:00,12.042638,45.660899,assigned,IMO-9274800,0.9097192883491516,,2,,,,189.20000000000002,11.2,0.14337234997812814,0.07423243027216261,1.9587694808542855,True,False,,,,,,,,,9274800,raw,IMO-9274800,0.9097192883491516,,2026-07-07,LABRADOR,False,3655,raw,False,
S2C_MSIL1C_20260710T062631_N0512_R077_T40QFG_20260710T100751;58.12747700;19.3742520,2026-07-10 06:44:07.392000+00:00,19.374252,58.127477,assigned,IMO-9274800,0.9168732166290283,,3,,,,237.5,0.16,0.0556116471075493,0.02674644930156196,2.296889209049405,True,False,,,,,,,,,9274800,raw,IMO-9274800,0.9168732166290283,,2026-07-10,LABRADOR,False,3685,raw,False,
S2B_MSIL1C_20260713T054639_N0512_R048_T42QWL_20260713T073939;69.66315400;22.5709340,2026-07-13 05:46:39+00:00,22.570934,69.663154,assigned,IMO-9274800,0.4858959612831768,0.911301,3,plausible,0.16711570687801142,0.17547927256802373,281.6,0.14,,,5.257572229406253,False,False,False,False,False,False,False,False,False,True,9274800,reid,,,,2026-07-13,LABRADOR,False,4312,raw+reid,True,not_in_pipe
S2B_MSIL1C_20260713T054639_N0512_R048_T42QWK_20260713T073939;69.66296000;22.5711150,2026-07-13 05:46:39+00:00,22.571115,69.66296,assigned,IMO-9274800,0.9035136103630066,,3,,,,282.2,0.18,0.0014870469344055364,0.003022792213152244,4.55720675975272,True,False,,,,,,,,,9274800,raw,IMO-9274800,0.9035136103630066,,2026-07-13,LABRADOR,False,4312,raw,False,
S2C_MSIL1C_20260723T063631_N0512_R120_T40QEE_20260723T100151;57.52782700;17.6888950,2026-07-23 06:54:36.140000+00:00,17.688895,57.527827,assigned,IMO-9274800,0.9053931832313538,,3,,,,186.70000000000002,9.46,0.006505081381923535,0.00029402558323791804,22.522125234878743,True,False,,,,,,,,,9274800,raw,IMO-9274800,0.9053931832313538,,2026-07-23,LABRADOR,False,3787,raw,False,
S2A_MSIL1C_20260729T080021_N0512_R035_T37QBF_20260729T114157;37.03547800;23.3875120,2026-07-29 08:00:21+00:00,23.387512,37.035478,assigned,IMO-9274800,0.7780545417855294,0.99648,2,plausible,717.5291359151832,547.019230327409,200.3,11.76,2.7711015421268803e-08,,6.158003426948623e-07,False,True,True,False,False,False,False,False,False,False,9274800,reid,,,,2026-07-29,LABRADOR,False,2151,raw+reid,False,
S2B_MSIL1C_20260731T082559_N0512_R021_T36RVT_20260731T120506;32.58636600;29.7219280,2026-07-31 08:25:59+00:00,29.721928,32.586366,assigned,IMO-9274800,0.9156702160835266,,2,,,,261.90000000000003,0.16,0.04497019714781207,,0.0015023521371079743,True,False,,,,,,,,,9274800,raw,IMO-9274800,0.9156702160835266,,2026-07-31,LABRADOR,False,1353,raw,False,
S2C_MSIL1C_20260805T082601_N0512_R021_T36RVT_20260805T120930;32.58595500;29.7212950,2026-08-05 08:26:01+00:00,29.721295,32.585955,assigned,IMO-9274800,0.9067849516868591,,2,,,,273.29999999999995,0.04,0.020835554892170267,0.005038277146671857,4.842556307104471,True,False,,,,,,,,,9274800,raw,IMO-9274800,0.9067849516868591,,2026-08-05,LABRADOR,False,1353,raw,False,
S2C_MSIL1C_20260814T085551_N0512_R007_T35TME_20260814T111012;25.87763600;39.8787720,2026-08-14 08:55:51+00:00,39.878772,25.877636,assigned,IMO-9274800,0.9002058506011963,,2,,,,222.7,10.95,0.07227189784080854,,1.6060421742401898,True,False,,,,,,,,,9274800,raw,IMO-9274800,0.9002058506011963,,2026-08-14,LABRADOR,False,329,raw,False,
S2B_MSIL1C_20260902T083559_N0512_R064_T36TWM_20260902T123343;33.53530800;42.1696840,2026-09-02 08:48:30.722000+00:00,42.169684,33.535308,assigned,IMO-9274800,0.7113227377637088,0.983666,3,plausible,366.86067119560596,373.70148543614647,208.0,12.7,0.0,,,False,True,True,False,False,False,False,False,False,False,9274800,reid,,,,2026-09-02,LABRADOR,False,374,raw+reid,False,
S2B_MSIL1C_20260903T080559_N0512_R078_T37TEF_20260903T114440;39.91956300;41.1555740,2026-09-03 08:05:59+00:00,41.155574,39.919563,assigned,IMO-9274800,0.7574778800088424,0.991075,3,impossible_speed,903.7434681395133,,239.4,11.68,4.62617471480263e-06,,,False,True,True,False,False,False,False,False,False,False,9274800,reid,,,,2026-09-03,LABRADOR,True,904,hunt+raw+reid,False,
S2B_MSIL1C_20260906T081559_N0512_R121_T37TEH_20260906T115442;40.07350700;42.9542650,2026-09-06 08:15:59+00:00,42.954265,40.073507,assigned,IMO-9274800,0.5106071981459337,0.936031,2,plausible,915.8971543585317,,209.7,0.08,0.0,,,False,True,True,False,False,False,False,False,False,False,9274800,reid,,,,2026-09-06,LABRADOR,True,916,raw+reid,False,
S2A_MSIL1C_20260906T082751_N0512_R021_T36RVT_20260906T121108;32.59984200;29.7131250,2026-09-06 08:27:51+00:00,29.713125,32.599842,novel,,0.14641259610652924,,28,,,,77.5,0.15,0.01507770227459257,,,True,False,,,,,,,,,9274800,raw,IMO-9274800,0.14641259610652924,,2026-09-06,LABRADOR,True,1354,raw,False,
S2A_MSIL1C_20260910T081641_N0512_R078_T37TFH_20260910T115336;41.08203000;42.6101480,2026-09-10 08:16:41+00:00,42.610148,41.08203,assigned,IMO-9274800,0.7459256482909495,0.989556,1,plausible,995.0678840805562,,198.79999999999998,9.57,0.0,,,False,True,True,False,False,False,False,False,False,False,9274800,reid,,,,2026-09-10,LABRADOR,True,995,raw+reid,False,
S2B_MSIL1C_20260912T083559_N0512_R064_T36TVM_20260912T123350;32.72473000;42.0342440,2026-09-12 08:35:59+00:00,42.034244,32.72473,assigned,IMO-9274800,0.5047976126534195,0.936031,2,no_ais_ping,,,228.0,10.52,0.0,,,False,True,True,False,False,False,False,False,False,False,9274800,reid,,,,2026-09-12,LABRADOR,False,305,raw+reid,False,
S2B_MSIL1C_20170809T105029_N0205_R051_T31UEV_20170809T105546;3.465413000;53.3165410,2017-08-09 10:55:46.550000+00:00,53.316541,3.465413,assigned,IMO-9323314/2006-07/2006-07,0.43220883660212905,0.896368,9,no_ais_ping,,,181.1,12.45,1.92395552015385e-05,,0.00011229402971041485,False,False,False,False,False,False,False,False,False,False,9323314,reid,,,,2017-08-09,MIMOZA,False,2319,raw+reid,False,
S2B_MSIL1C_20170821T113319_N0205_R080_T29TPN_20170821T113315;-7.58763100;46.9003170,2017-08-21 11:33:15.460000+00:00,46.900317,-7.587631,assigned,IMO-9323314/2006-07/2006-07,0.7293834073105643,0.988173,6,no_ais_ping,,,166.1,12.7,0.0009865789738303737,,0.006149839208336939,False,False,False,False,False,False,False,False,False,False,9323314,reid,,,,2017-08-21,MIMOZA,False,2962,raw+reid,False,
S2A_MSIL1C_20170928T114351_N0205_R123_T29ULP_20170928T114410;-10.9233330;48.4040290,2017-09-28 11:44:10.710000+00:00,48.404029,-10.923333,assigned,IMO-9323314/2006-07/2006-07,0.7189315617477874,0.985507,7,no_ais_ping,,,143.1,12.38,5.847884895184127e-05,,0.0005575337213674638,False,False,False,False,False,False,False,False,False,False,9323314,reid,,,,2017-09-28,MIMOZA,False,3208,raw+reid,False,
S2B_MSIL1C_20171029T170409_N0206_R069_T14RPP_20171029T203238;-97.0871920;26.0286140,2017-10-29 17:07:09.240000+00:00,26.028614,-97.087192,assigned,IMO-9323314/2006-07/2006-07,0.7042247827884651,0.98324,7,no_ais_ping,,,174.5,0.75,1.054941174996845e-06,,7.398599115734287e-06,False,True,True,False,False,False,False,False,False,False,9323314,reid,,,,2017-10-29,MIMOZA,False,10693,raw+reid,False,
S2A_MSIL1C_20171103T170451_N0206_R069_T14RPP_20171103T203803;-97.0887130;26.0334180,2017-11-03 17:15:57.290000+00:00,26.033418,-97.088713,assigned,IMO-9323314/2006-07/2006-07,0.6908773818769447,0.98324,10,no_ais_ping,,,175.0,0.44,0.0,,,False,True,True,False,False,False,False,False,False,False,9323314,reid,,,,2017-11-03,MIMOZA,False,10693,raw+reid,False,
S2A_MSIL1C_20180217T090031_N0206_R007_T35TNJ_20180217T125010;27.89948200;43.6690130,2018-02-17 09:02:16.690000+00:00,43.669013,27.899482,novel,,0.49873077869415283,,32,,,,90.19999999999999,12.14,0.0,,,False,True,,,,,,,,,9323314,raw,IMO-9323314/2006-07/2006-07,0.49873077869415283,,2018-02-17,MIMOZA,False,266,raw,False,
S2B_MSIL1C_20180303T161339_N0206_R140_T16QDH_20180303T193032;-87.2720810;20.4198360,2018-03-03 16:24:34.680000+00:00,20.419836,-87.272081,assigned,IMO-9323314/2006-07/2006-07,0.011404903352577378,0.346873,9,no_ais_ping,,,132.3,0.34,0.0,,,False,True,False,True,False,False,False,False,False,False,9323314,reid,,,,2018-03-03,MIMOZA,False,10527,raw+reid,True,vessel_filter
S2A_MSIL1C_20180424T105651_N0206_R094_T31UFB_20180424T144855;5.513056000;54.9634600,2018-04-24 10:56:53.460000+00:00,54.96346,5.513056,assigned,IMO-9323314/2006-07/2006-07,0.6990231547230792,0.98324,8,no_ais_ping,,,188.6,11.86,4.349933833576402e-05,,0.00025388923705830076,False,False,False,False,False,False,False,False,False,False,9323314,reid,,,,2018-04-24,MIMOZA,False,2287,raw+reid,False,
S2B_MSIL1C_20180617T150719_N0206_R082_T19QFA_20180617T164831;-67.9562540;18.0859310,2018-06-17 15:07:18.460000+00:00,18.085931,-67.956254,novel,,0.09234333038330078,,6,,,,99.80000000000001,0.34,1.2393042321295148e-06,,2.7540094047322553e-05,False,True,,,,,,,,,9323314,raw,IMO-9323314/2006-07/2006-07,0.09234333038330078,,2018-06-17,MIMOZA,False,9257,raw,False,
S2B_MSIL1C_20180723T165049_N0206_R026_T15RTN_20180723T215520;-95.0203640;29.7302550,2018-07-23 16:54:24.320000+00:00,29.730255,-95.020364,assigned,IMO-9323314/2006-07/2006-07,0.116506552781805,0.593172,32,no_ais_ping,,,124.80000000000001,0.18,0.00017631204461989995,,0.003918045435997777,False,False,False,True,False,False,False,False,False,False,9323314,reid,,,,2018-07-23,MIMOZA,False,10244,raw+reid,True,vessel_filter
S2A_MSIL1C_20180814T163901_N0206_R126_T15QVF_20180814T203809;-93.4227540;23.4955750,2018-08-14 16:50:18.330000+00:00,23.495575,-93.422754,assigned,IMO-9323314/2006-07/2006-07,0.7328729499859747,0.988173,2,no_ais_ping,,,177.3,9.88,4.805830747945011e-08,,2.8049822105544705e-07,False,True,True,False,False,False,False,False,False,False,9323314,reid,,,,2018-08-14,MIMOZA,False,10684,raw+reid,False,
S2B_MSIL1C_20180901T165119_N0206_R026_T15RTH_20180901T221317;-94.9712580;24.8690130,2018-09-01 17:05:40.320000+00:00,24.869013,-94.971258,assigned,IMO-9323314/2006-07/2006-07,0.7610265000293737,0.991075,2,no_ais_ping,,,168.79999999999998,12.54,4.503404452386506e-07,,4.3185434657677615e-06,False,True,True,False,False,False,False,False,False,False,9323314,reid,,,,2018-09-01,MIMOZA,False,10664,raw+reid,False,
S2B_MSIL1C_20180907T154539_N0206_R111_T18QUM_20180907T203747;-76.4707110;24.2612190,2018-09-07 15:45:40.460000+00:00,24.261219,-76.470711,assigned,IMO-9323314/2006-07/2006-07,0.013164242475758758,0.346873,7,no_ais_ping,,,78.3,0.29,4.846630387430424e-10,3.964111138241825e-05,2.9589219442046545e-08,False,True,False,True,False,False,False,False,False,False,9323314,reid,,,,2018-09-07,MIMOZA,False,9445,raw+reid,True,vessel_filter
S2A_MSIL1C_20180916T164921_N0206_R026_T15RUN_20180916T204537;-94.4249710;28.8685350,2018-09-16 17:01:03.370000+00:00,28.868535,-94.424971,assigned,IMO-9323314/2006-07/2006-07,0.7503548176848795,0.991075,2,no_ais_ping,,,189.1,12.51,0.00023691886856418918,,0.0016615786481791464,False,False,False,False,False,False,False,False,False,False,9323314,reid,,,,2018-09-16,MIMOZA,False,10283,raw+reid,False,
S2A_MSIL1C_20180930T163101_N0206_R083_T16RCU_20180930T200915;-88.5797360;30.1088080,2018-09-30 16:42:20.930000+00:00,30.108808,-88.579736,assigned,IMO-9323314/2006-07/2006-07,0.7430664469597588,0.989556,4,no_ais_ping,,,181.70000000000002,3.85,0.00023592039800655426,,0.0013769784127297504,False,False,False,False,False,False,False,False,False,False,9323314,reid,,,,2018-09-30,MIMOZA,False,9813,raw+reid,False,
S2A_MSIL1C_20181120T011721_N0207_R088_T53LMG_20181120T024904;134.3254870;-12.659671,2018-11-20 01:20:35.430000+00:00,-12.659671,134.325487,novel,,0.27119919657707214,,9,,,,105.0,0.37,0.0,,,False,True,,,,,,,,,9323314,raw,IMO-9323314/2006-07/2006-07,0.27119919657707214,,2018-11-20,MIMOZA,False,12195,raw,False,
S2B_MSIL1C_20181123T153619_N0207_R068_T18QXL_20181123T185301;-73.5932200;22.5861970,2018-11-23 15:36:43.040000+00:00,22.586197,-73.59322,novel,,0.2000119537115097,,6,,,,101.1,0.93,0.0,,,False,True,,,,,,,,,9323314,raw,IMO-9323314/2006-07/2006-07,0.2000119537115097,,2018-11-23,MIMOZA,False,9358,raw,False,
S2B_MSIL1C_20181210T165659_N0207_R026_T15RUN_20190224T112208;-94.5182270;29.1537660,2018-12-10 17:05:30+00:00,29.153766,-94.518227,assigned,IMO-9323314/2006-07/2006-07,0.7614699117631147,0.991075,5,no_ais_ping,,,187.7,0.76,1.7724519549550927e-08,,2.42154417931783e-07,False,True,True,False,False,False,False,False,False,False,9323314,reid,,,,2018-12-10,MIMOZA,False,10264,raw+reid,False,
S2B_MSIL1C_20181219T155519_N0207_R011_T17RQL_20181219T185500;-78.2623560;27.7436190,2018-12-19 15:55:33.250000+00:00,27.743619,-78.262356,assigned,IMO-9323314/2006-07/2006-07,0.7772897088093522,0.99648,5,no_ais_ping,,,181.70000000000002,10.31,9.560041986110623e-07,,5.57983605949099e-06,False,True,True,False,False,False,False,False,False,False,9323314,reid,,,,2018-12-19,MIMOZA,False,9306,raw+reid,False,
S2A_MSIL1C_20190111T164641_N0207_R126_T15RYN_20190111T184200;-90.1241320;28.8355540,2019-01-11 16:55:23.030000+00:00,28.835554,-90.124132,assigned,IMO-9323314/2006-07/2006-07,0.7486463834809456,0.991075,6,no_ais_ping,,,196.4,0.19,0.00044722999740322885,,0.01847162974712939,False,False,False,False,False,False,False,False,False,False,9323314,reid,,,,2019-01-11,MIMOZA,False,10018,raw+reid,False,
S2B_MSIL1C_20190422T165849_N0207_R069_T15RUN_20190422T220939;-95.0244000;29.7304640,2019-04-22 17:15:35+00:00,29.730464,-95.0244,assigned,IMO-9323314/2006-07/2006-07,0.2428848753670536,0.76217,32,no_ais_ping,,,117.6,0.97,7.914986855612028e-05,,0.001758885967913784,False,False,False,True,False,False,False,False,False,False,9323314,reid,,,,2019-04-22,MIMOZA,False,10244,raw+reid,True,vessel_filter
S2A_MSIL1C_20190524T164901_N0207_R026_T15RUN_20190524T202951;-94.9174770;29.3624900,2019-05-24 17:05:40+00:00,29.36249,-94.917477,assigned,IMO-9323314/2006-07/2006-07,0.01970401750663986,0.383846,22,no_ais_ping,,,154.70000000000002,0.3,9.344666881905854e-09,0.0028329410689478724,5.824997319380642e-08,False,False,False,False,False,False,False,False,False,False,9323314,reid,,,,2019-05-24,MIMOZA,False,10270,raw+reid,False,
